employee_id,week_start_date,role,team,country,culture_cluster,total_emails_sent,total_emails_received,avg_email_reply_time_min,total_slack_msgs_sent,after_hours_msgs_count,num_meetings,total_meeting_hours,back_to_back_meeting_blocks,unique_contacts_count,degree_centrality,betweenness_centrality,isolation_score,burnout_label,z_after_hours_within_country,z_reply_time_within_country,z_meeting_load_within_country
E029,2025-01-06,QA,Engineering,Japan,East_Asia,65,60,106.82205119160953,130,21,7,14.569097140731142,3,12,0.06030150753768844,0.0067672825400859485,0.9396984924623115,1,1.0411293329390097,-1.5450718588337664,0.2561574982952483
E030,2025-01-06,Developer,HR,USA,Western,39,10,24.146432553299853,144,2,18,3.049293110196836,1,21,0.10552763819095477,0.006734520013033793,0.8944723618090452,0,-1.3694474693011098,-1.129375520058071,-1.697349493218798
E031,2025-01-06,Developer,Engineering,UK,Western,57,23,110.71073132542358,160,2,12,10.345298477867349,1,15,0.07537688442211056,0.02319377388666159,0.9246231155778895,1,-1.1443709246609817,1.1385297917417891,-0.07567744929510381
E032,2025-01-06,QA,Data,Singapore,East_Asia,35,46,133.17457360823664,255,4,22,1.6395610023874898,2,18,0.09045226130653267,0.002082958057908568,0.9095477386934674,0,-1.3357145487761877,0.6082548968558245,-1.8813077226344574
E033,2025-01-06,Manager,Engineering,Japan,East_Asia,43,35,152.71572123749536,130,10,20,19.335077429825237,2,24,0.12060301507537688,0.0015836128023625226,0.8793969849246231,1,-0.7439397939556462,-0.2512254736402596,1.128472953301832
E034,2025-01-06,QA,Product,Japan,East_Asia,43,57,182.0370094673264,110,10,15,15.401851327167325,2,16,0.08040201005025126,0.011665623550583105,0.9195979899497487,1,-0.7439397939556462,0.5754079759717037,0.4085761620299642
E035,2025-01-06,Analyst,Product,Japan,East_Asia,55,36,179.14840834095133,147,12,17,17.12708174494015,3,15,0.07537688442211056,0.0069858231994671775,0.9246231155778895,1,-0.4193817708838906,0.4939717752518763,0.724344391351944
E036,2025-01-06,Analyst,Engineering,USA,Western,40,55,49.14066351922904,179,9,12,14.975785127184569,1,17,0.08542713567839195,0.00249284119652709,0.914572864321608,1,-0.2697636961543323,-0.4030998272179353,0.6064205958703338
E037,2025-01-06,Developer,Product,India,South_Asia,27,26,160.53388057250237,207,21,13,11.838766135765427,0,19,0.09547738693467336,0.00549398024272396,0.9045226130653267,1,0.3540158103315434,1.1497201759754667,-0.3792384377115269
E038,2025-01-06,Developer,Product,Singapore,East_Asia,31,59,104.85299164742514,110,10,12,7.381377235980126,0,17,0.08542713567839195,0.023318600703184044,0.914572864321608,1,-0.41110607174857233,-0.20204958366330145,-0.8115878884216104
E039,2025-01-06,Developer,Sales,Japan,East_Asia,42,37,143.5136593033587,173,5,3,7.457778893737819,1,21,0.10552763819095477,0.011794613774033463,0.8944723618090452,1,-1.5553348516350352,-0.5106524176590198,-1.0454242196395758
E040,2025-01-06,Manager,HR,Japan,East_Asia,57,57,154.40215145128005,158,7,16,16.10670680539931,3,19,0.09547738693467336,0.0015810373013053084,0.9045226130653267,1,-1.2307768285632796,-0.20368119065298,0.5375855766544394
E041,2025-01-06,QA,Data,USA,Western,46,67,56.19339480400998,184,14,9,12.520462409052083,2,16,0.08040201005025126,0.0013803112968727136,0.9195979899497487,1,0.5157247132362232,-0.19816344380802228,0.1321403943628242
E042,2025-01-06,QA,Engineering,UK,Western,30,45,87.42994019359074,247,13,22,6.613262185559751,3,17,0.08542713567839195,0.0,0.914572864321608,0,0.7481989922857654,0.4152101716520092,-0.7844570308093388
E043,2025-01-06,Developer,Engineering,Japan,East_Asia,66,32,130.60973552367284,124,1,7,7.254336692231509,2,20,0.10050251256281408,0.011000455846544174,0.8994974874371859,0,-2.204450897778546,-0.8744432219347784,-1.0826601639385083
E044,2025-01-06,Developer,Engineering,India,South_Asia,62,59,99.8083720518159,106,20,3,21.05729382927177,4,20,0.10050251256281408,0.010069588522458935,0.8994974874371859,1,0.19919149164433803,-0.6031076551397343,1.2093905021204432
E045,2025-01-06,Manager,Engineering,India,South_Asia,19,65,115.99110541615838,234,8,13,18.926218498590917,3,19,0.09547738693467336,0.0406510351927052,0.9045226130653267,1,-1.6587003326021266,-0.13599678006368357,0.8421422759566954
E046,2025-01-06,Designer,Engineering,Singapore,East_Asia,47,28,105.01671802425473,167,15,14,5.176789540810654,0,13,0.06532663316582915,0.004529280199296949,0.9346733668341709,1,0.3594009924411072,-0.19736523315958487,-1.222310051556531
E047,2025-01-06,Analyst,Engineering,Japan,East_Asia,43,33,214.2903191432883,166,21,12,23.303739624409936,5,16,0.08040201005025126,0.008586559273707136,0.9195979899497487,1,1.0411293329390097,1.4847017433484755,1.8548555982234738
E048,2025-01-06,Developer,Engineering,Japan,East_Asia,51,54,207.9021045136322,102,18,15,2.2563025678844273,0,16,0.08040201005025126,0.008907592805250943,0.9195979899497487,0,0.5542922983313762,1.3046035206925657,-1.9974483390585043
E049,2025-01-06,Developer,Product,Japan,East_Asia,36,55,212.582496823361,164,23,3,2.533087803224225,2,20,0.10050251256281408,0.007123841098639327,0.8994974874371859,1,1.3656873560107652,1.4365543684930449,-1.946788448782199
E050,2025-01-06,Analyst,Engineering,India,South_Asia,39,13,116.8807986170524,81,22,13,9.300601068363225,1,19,0.09547738693467336,0.005650890655458953,0.9045226130653267,1,0.5088401290187488,-0.11031599052941761,-0.8166404409604883
E051,2025-01-06,Designer,Engineering,USA,Western,39,59,25.49958837825597,190,6,6,10.264848200227211,0,14,0.07035175879396985,0.0022063837047848005,0.9296482412060302,0,-0.7410567417886655,-1.0900558792325414,-0.30356329280801936
E052,2025-01-06,QA,Engineering,USA,Western,25,74,61.2342243190105,118,11,10,10.295152002333884,3,15,0.07537688442211056,0.002527380427576596,0.9246231155778895,1,0.04443166760188987,-0.05168836507939358,-0.2977096861666374
E053,2025-01-06,Developer,Sales,India,South_Asia,33,36,110.37319059969246,21,8,17,20.12483856750642,1,12,0.06030150753768844,0.0020231032713229793,0.9396984924623115,1,-1.6587003326021266,-0.2981565986147523,1.0487004805476385
E054,2025-01-06,Developer,Engineering,UK,Western,43,91,109.18512190021019,152,2,2,10.367318179336115,0,21,0.10552763819095477,0.0017392432365022587,0.8944723618090452,0,-1.1443709246609817,1.091130061053863,-0.07149551922538037
E055,2025-01-06,Manager,Data,India,South_Asia,32,28,179.04995722753978,212,17,23,19.286841538238093,1,27,0.135678391959799,0.020211547231863948,0.864321608040201,2,-0.2652814644172781,1.684182468258386,0.9042884468205344
E056,2025-01-06,Analyst,Sales,Singapore,East_Asia,46,29,103.33814626707371,107,3,16,21.547083202350652,0,15,0.07537688442211056,0.011765466810970624,0.9246231155778895,1,-1.4898159616141236,-0.24539059479364486,1.827531167531252
E057,2025-01-06,Developer,Engineering,UK,Western,32,37,49.26621265163958,108,8,6,10.702284128899194,2,12,0.06030150753768844,0.0006887942053968263,0.9396984924623115,1,-0.112060060871847,-0.7705129745476512,-0.007879571534250698
E058,2025-01-06,QA,Engineering,India,South_Asia,29,36,146.43869290390145,190,12,11,17.056935616858944,0,14,0.07035175879396985,0.001265687907228946,0.9296482412060302,1,-1.039403057853305,0.7428658270835331,0.5200087442926599
E059,2025-01-06,Designer,Engineering,UK,Western,32,53,43.28592952101191,51,0,11,11.19861250860741,0,12,0.06030150753768844,0.0015954189739784384,0.9396984924623115,0,-1.4884745459240267,-0.9563166312008938,0.08638195051694818
E060,2025-01-06,Developer,Product,India,South_Asia,20,44,77.61443300831402,120,18,5,9.977222278850874,3,16,0.08040201005025126,0.018058773831957926,0.9195979899497487,1,-0.11045714573007273,-1.2437305990261924,-0.7000383031763827
E061,2025-01-06,Designer,Engineering,Singapore,East_Asia,50,28,128.5431462270349,246,0,6,13.6853606359027,1,11,0.05527638190954774,0.007037653767291259,0.9447236180904522,1,-1.9521202001279314,0.47574583138838106,0.3628655951281988
E062,2025-01-06,Developer,Product,UK,Western,32,46,64.55129676127721,230,9,11,7.290615169387663,1,22,0.11055276381909548,0.014780652573337029,0.8894472361809045,0,0.059991749759675465,-0.29561497092671424,-0.6558157404219634
E063,2025-01-06,Developer,Engineering,Japan,East_Asia,44,38,170.14211999137444,284,19,8,17.056069610819723,1,26,0.1306532663316583,0.06190150191228832,0.8693467336683417,1,0.716571309867254,0.2400641314861959,0.7113470690113552
E064,2025-01-06,Manager,Engineering,India,South_Asia,27,16,107.6970280585542,161,28,17,17.804497355955682,4,25,0.12562814070351758,0.03329832078687648,0.8743718592964824,1,1.437786041141981,-0.3754034146063742,0.6488360638522416
E065,2025-01-06,QA,Data,USA,Western,42,56,10.0,228,12,9,14.563909330531423,6,23,0.11557788944723618,0.00366851183434098,0.8844221105527639,1,0.20152934948000095,-1.5404387817311094,0.5268609785580732
E066,2025-01-06,Developer,Sales,India,South_Asia,42,38,90.25544706873228,209,12,10,9.511712766174417,2,15,0.07537688442211056,0.010097600964815821,0.9246231155778895,1,-1.039403057853305,-0.8788506367435939,-0.7802595606474457
E067,2025-01-06,Developer,Data,USA,Western,52,37,50.554377264732004,101,7,12,13.984943083226758,0,22,0.11055276381909548,0.005235273668348131,0.8894472361809045,1,-0.5839590599105545,-0.3620205104991134,0.4150254848326059
E068,2025-01-06,Designer,Product,USA,Western,56,51,125.6878534395323,113,2,2,18.280221557445916,3,18,0.09045226130653267,0.0004970155190956165,0.9095477386934674,1,-1.3694474693011098,1.8211879882430413,1.2447190828428076
E069,2025-01-06,Developer,Engineering,India,South_Asia,43,28,205.60131928658893,167,18,13,14.305046158683567,2,19,0.09547738693467336,0.00731225955097288,0.9045226130653267,1,-0.11045714573007273,2.4505814248889997,0.045775615334829566
E070,2025-01-06,Manager,HR,UK,Western,45,73,117.08970161542422,255,4,11,14.22106539950176,3,28,0.1407035175879397,0.03639623181897838,0.8592964824120604,1,-0.8002673033979368,1.336720409088048,0.6603991163119752
E071,2025-01-06,Developer,Data,India,South_Asia,19,67,114.46972354973536,134,11,2,16.015852919809575,2,22,0.11055276381909548,0.004968222084104526,0.8894472361809045,1,-1.1942273765405105,-0.17991111758317613,0.34059895606194573
E072,2025-01-06,Designer,Product,Japan,East_Asia,24,39,218.41575338512877,144,4,9,10.336382151261649,0,15,0.07537688442211056,0.011162162231904882,0.9246231155778895,1,-1.717613863170913,1.6010070677172186,-0.5185546234483529
E073,2025-01-06,Manager,Engineering,India,South_Asia,37,55,184.71346332308707,227,16,10,31.766799016249305,3,23,0.11557788944723618,0.004298723965238355,0.8844221105527639,2,-0.4201057831044835,1.8476582685900396,3.0549596034963162
E074,2025-01-06,Designer,Data,UK,Western,39,47,64.94738558266201,125,4,10,7.182876144331176,0,13,0.06532663316582915,0.002397106584711274,0.9346733668341709,0,-0.8002673033979368,-0.2833087389699267,-0.6762772834272357
E075,2025-01-06,Analyst,Sales,Japan,East_Asia,36,67,67.21605670624459,225,21,2,11.286562029598256,1,18,0.09045226130653267,0.011865920429124151,0.9095477386934674,0,1.0411293329390097,-2.661654445182779,-0.3446435825642864
E076,2025-01-06,Developer,Engineering,India,South_Asia,30,28,181.32946551982678,216,25,13,6.254741143913854,1,19,0.09547738693467336,0.027572723225603273,0.9045226130653267,1,0.973313085080365,1.7499799506231064,-1.3415335023615147
E077,2025-01-06,Analyst,Product,USA,Western,25,55,51.588611064465276,137,14,14,10.1951691709046,4,23,0.11557788944723618,0.05363440483432737,0.8844221105527639,0,0.5157247132362232,-0.3319680207672276,-0.317022779752005
E078,2025-01-06,Developer,Data,Singapore,East_Asia,47,53,99.16587462401034,179,4,14,9.275489317785054,1,19,0.09547738693467336,0.013737745892839541,0.9045226130653267,1,-1.3357145487761877,-0.3647628251653508,-0.4587083848466326
E079,2025-01-06,Analyst,Engineering,India,South_Asia,31,23,65.51797892666337,196,10,20,3.5903529605813898,5,16,0.08040201005025126,0.005216709701253634,0.9195979899497487,0,-1.3490516952277158,-1.5928919628194889,-1.8006875360332766
E080,2025-01-06,Manager,Product,Japan,East_Asia,38,36,173.96976400232248,157,20,16,18.30150880730939,2,31,0.15577889447236182,0.02041939099486194,0.8442211055276382,1,0.8788503214031318,0.3479740755464803,0.9392993041170989
E081,2025-01-06,Analyst,Data,UK,Western,43,19,22.813510226300046,204,9,11,11.092169665326965,3,20,0.10050251256281408,0.03240062756040985,0.8994974874371859,0,0.059991749759675465,-1.5923818947357702,0.06616657531521092
E082,2025-01-06,Analyst,Sales,Singapore,East_Asia,30,47,75.75695278347388,184,1,17,14.362987412065216,2,16,0.08040201005025126,0.0050046214119700986,0.9195979899497487,1,-1.7980187872899955,-1.03451193302787,0.4891097612883552
E083,2025-01-06,QA,Product,Japan,East_Asia,59,60,95.56940190339242,83,10,11,14.938295102345615,1,18,0.09045226130653267,0.0024871984632910482,0.9095477386934674,1,-0.7439397939556462,-1.8623094994681566,0.3237316526848898
E084,2025-01-06,Manager,HR,UK,Western,30,35,20.76686161031222,104,0,11,20.1182089830392,1,18,0.09045226130653267,0.0056356129981834265,0.9095477386934674,1,-1.4884745459240267,-1.6559699872104026,1.780370797692538
E085,2025-01-06,QA,Engineering,UK,Western,45,47,39.95747769365752,202,4,12,23.25042269134397,2,18,0.09045226130653267,0.003250577767099771,0.9095477386934674,1,-0.8002673033979368,-1.0597295477816016,2.3752334805558664
E086,2025-01-06,QA,Engineering,Japan,East_Asia,31,44,221.97802224724285,122,24,14,9.537666120528662,3,22,0.11055276381909548,0.020173215316601593,0.8894472361809045,1,1.527966367546643,1.7014354859658671,-0.664743297237923
E087,2025-01-06,Designer,Sales,UK,Western,47,21,44.550198846129604,145,7,13,10.78850500466627,0,12,0.06030150753768844,0.0023055872720864354,0.9396984924623115,0,-0.2841118715033695,-0.9170365739744495,0.008495295015129016
E088,2025-01-06,Designer,Data,Singapore,East_Asia,47,53,147.82732539441176,210,14,10,2.495195332420044,3,20,0.10050251256281408,0.01165776352245056,0.8994974874371859,0,0.20529957960317127,1.0274825530192842,-1.7219001455834324
E089,2025-01-06,Designer,Product,Singapore,East_Asia,43,25,72.16302108571082,223,11,14,10.941591880652307,2,13,0.06532663316582915,0.008555600377902617,0.9346733668341709,1,-0.25700465891063645,-1.1373373670522366,-0.14830782780602497
E090,2025-01-06,Manager,Sales,Singapore,East_Asia,33,46,93.82036489532351,133,10,17,13.806256891682615,5,19,0.09547738693467336,0.013128419569989586,0.9045226130653267,1,-0.41110607174857233,-0.5177023922349796,0.3853889775264763
E091,2025-01-06,Developer,Engineering,UK,Western,37,38,120.64422595238065,171,14,2,10.685251329346293,3,22,0.11055276381909548,0.023273223183790197,0.8894472361809045,1,0.9202508029172878,1.4471572571508136,-0.011114400885724162
E092,2025-01-06,Developer,Engineering,India,South_Asia,52,37,169.3271604064953,297,15,7,19.166922385588506,4,13,0.06532663316582915,0.0004925622178553501,0.9346733668341709,1,-0.5749301017916889,1.4035361751376032,0.8836227784325708
E093,2025-01-06,Analyst,HR,India,South_Asia,34,40,72.9442321138003,104,11,8,13.826575563066093,2,15,0.07537688442211056,0.009767994133000987,0.9246231155778895,1,-1.1942273765405105,-1.3785348732796414,-0.03667922564720614
E094,2025-01-06,Manager,Engineering,Japan,East_Asia,28,59,152.51039045210717,157,18,10,19.462048730920255,3,28,0.1407035175879397,0.005401437491589679,0.8592964824120604,1,0.5542922983313762,-0.25701421300622934,1.151712459461966
E095,2025-01-06,Developer,Engineering,USA,Western,43,81,37.679100551203945,128,6,7,7.013064363467411,4,21,0.10552763819095477,0.024055966265142413,0.8944723618090452,0,-0.7410567417886655,-0.7361468650315992,-0.9316911889773419
E096,2025-01-06,QA,Data,USA,Western,33,32,76.49954447352414,126,13,12,3.821279425013839,5,18,0.09045226130653267,0.009188234717892225,0.9095477386934674,1,0.358627031358112,0.39188723389618063,-1.548229451992229
E097,2025-01-06,QA,Product,Japan,East_Asia,32,39,170.00528867537167,180,17,21,11.465263862529753,0,20,0.10050251256281408,0.01885613828404879,0.8994974874371859,1,0.3920132867954984,0.2362065471305659,-0.31193585797279866
E098,2025-01-06,QA,HR,USA,Western,31,44,122.80952522312256,128,11,11,17.341966367240417,6,14,0.07035175879396985,0.003493463635577365,0.9296482412060302,1,0.04443166760188987,1.737550295111218,1.063481864048777
E099,2025-01-06,Manager,Engineering,India,South_Asia,34,60,143.8662021369209,270,21,14,21.85327415346155,5,28,0.1407035175879397,0.015924319730785223,0.8592964824120604,2,0.3540158103315434,0.6686114729991312,1.3465617967769052
E100,2025-01-06,Manager,Engineering,India,South_Asia,46,61,160.92534566559854,242,21,15,19.633568432166616,5,28,0.1407035175879397,0.05613380350470627,0.8592964824120604,1,0.3540158103315434,1.1610197258154706,0.9640398947986
E101,2025-01-06,Designer,Engineering,UK,Western,44,39,71.00606880271862,236,9,11,3.1007192951004043,3,14,0.07035175879396985,0.020066866339002416,0.9296482412060302,0,0.059991749759675465,-0.09506924057146066,-1.4515509401269229
E102,2025-01-06,Developer,Product,USA,Western,65,40,67.67026146823787,174,19,9,11.595107628851695,3,19,0.09547738693467336,0.001049939575902725,0.9045226130653267,1,1.3012131226267787,0.13532828472558617,-0.046604928351082354
E103,2025-01-06,Analyst,Product,Japan,East_Asia,34,47,197.57711124509203,98,14,8,18.975233144624212,0,23,0.11557788944723618,0.004353419472351923,0.8844221105527639,1,-0.094823747812135,1.0135186019163744,1.0626107985432536
E104,2025-01-06,QA,HR,Singapore,East_Asia,44,68,107.69874086244543,126,23,4,1.0,3,20,0.10050251256281408,0.01052226550148423,0.8994974874371859,0,1.5922122951445945,-0.1206302850324754,-2.000460106063294
E105,2025-01-06,Developer,HR,India,South_Asia,27,55,128.53302498199196,126,10,14,15.151005889793305,1,20,0.10050251256281408,0.0037633030894794243,0.8994974874371859,1,-1.3490516952277158,0.22602284243338405,0.19155986152417231
E106,2025-01-06,Developer,Product,Japan,East_Asia,27,22,135.78321755415644,157,15,8,12.810276982571484,0,22,0.11055276381909548,0.015844607879634792,0.8894472361809045,1,0.06745526372374279,-0.7285910593748389,-0.0657586476969163
E107,2025-01-06,Developer,Sales,Singapore,East_Asia,39,61,121.99538712321964,187,15,12,13.41361379933772,4,19,0.09547738693467336,0.02070187669832507,0.9045226130653267,1,0.3594009924411072,0.288408890022505,0.3122382380112206
E108,2025-01-06,QA,Engineering,UK,Western,48,43,120.40410254073154,119,18,11,3.2961244894097588,2,12,0.06030150753768844,0.00016426126141369022,0.9396984924623115,0,1.6084580454433777,1.4396967729299313,-1.4144400438224674
E109,2025-01-06,Manager,Data,Japan,East_Asia,50,35,144.3835798374827,46,11,4,9.630485882571385,4,23,0.11557788944723618,0.00293480059354888,0.8844221105527639,1,-0.5816607824197684,-0.48612738975524616,-0.6477545335317074
E110,2025-01-06,Designer,Data,Singapore,East_Asia,45,30,108.3301025350307,159,5,18,15.186811452878358,1,24,0.12060301507537688,0.023971226583718704,0.8793969849246231,1,-1.1816131359382518,-0.10256649209775207,0.6425909735924609
E111,2025-01-06,QA,Engineering,Japan,East_Asia,42,14,151.34879161177912,119,7,9,21.33843263424761,3,21,0.10552763819095477,0.013669282223506106,0.8944723618090452,1,-1.2307768285632796,-0.28976231223430915,1.4951462504374529
E112,2025-01-06,QA,Engineering,UK,Western,46,65,102.36217890194692,163,4,14,12.417426927108748,3,17,0.08542713567839195,0.008069863715516217,0.914572864321608,1,-0.8002673033979368,0.8791454893332765,0.3178563269236001
E113,2025-01-06,Designer,HR,USA,Western,52,36,106.1087922972014,171,22,7,19.479819015826248,2,17,0.08542713567839195,0.0009344198205169731,0.914572864321608,1,1.7725061682611118,1.252264854913217,1.4764382454957965
E114,2025-01-06,Manager,Engineering,India,South_Asia,34,40,134.84580812406708,191,14,16,29.61135179305932,6,27,0.135678391959799,0.009860811358931946,0.864321608040201,2,-0.7297544204788943,0.40823987532088485,2.683511368931471
E115,2025-01-06,Developer,Engineering,USA,Western,40,46,81.47312904556458,98,8,2,12.196115613026397,3,14,0.07035175879396985,0.002819575484282418,0.9296482412060302,1,-0.4268613780324434,0.5364083270188948,0.06948823762540703
E116,2025-01-06,Manager,Engineering,India,South_Asia,58,26,68.7468791926563,173,24,24,16.605578685655303,5,24,0.12060301507537688,0.004908670166778892,0.8793969849246231,1,0.8184887663931595,-1.49969049957938,0.44222640128262114
E117,2025-01-06,QA,Product,Singapore,East_Asia,37,58,132.83130074446967,65,20,18,8.272186492452352,3,17,0.08542713567839195,0.00795179404513956,0.914572864321608,1,1.1299080566307866,0.598433569080565,-0.645627103300401
E118,2025-01-06,Analyst,Engineering,Singapore,East_Asia,43,36,86.4931821221682,158,19,14,10.14692833956947,3,17,0.08542713567839195,0.023420080826407192,0.914572864321608,0,0.9758066437928508,-0.7273393058397939,-0.29635634013018936
E119,2025-01-06,QA,Engineering,Japan,East_Asia,53,18,147.3145670508904,92,6,17,10.011493993440542,2,10,0.05025125628140704,0.0010915165856539388,0.949748743718593,1,-1.3930558400991575,-0.40349622935067775,-0.5780187722750864
E120,2025-01-06,Developer,Engineering,UK,Western,45,46,25.09527215340006,219,5,2,7.2094241951704365,4,22,0.11055276381909548,0.007553348382494115,0.8894472361809045,0,-0.6282154927664144,-1.5214889787304982,-0.6712353398634352
